"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: fillByte","Param: preparation","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.9999","sample",1,1,34704.096000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p1.00","sample",1,1,1859584.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf","sample",1,3645946,4357.071090,2.828087,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.00","sample",1,1,4000.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.50","sample",1,1,4328.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.90","sample",1,1,4456.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.95","sample",1,1,4496.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.99","sample",1,1,4704.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.999","sample",1,1,11664.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.9999","sample",1,1,42112.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p1.00","sample",1,1,2818048.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf","sample",1,3656065,8686.811815,3.297525,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.00","sample",1,1,8160.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.50","sample",1,1,8736.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.90","sample",1,1,8832.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.95","sample",1,1,8944.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.99","sample",1,1,9328.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.999","sample",1,1,17056.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.9999","sample",1,1,46912.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p1.00","sample",1,1,1959936.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf","sample",1,3541191,17164.957001,5.249692,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.00","sample",1,1,16160.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.50","sample",1,1,17280.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.90","sample",1,1,17440.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.95","sample",1,1,17536.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.99","sample",1,1,18496.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.999","sample",1,1,31040.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.9999","sample",1,1,57472.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p1.00","sample",1,1,3133440.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf","sample",1,1886301,33736.992499,4.794228,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.00","sample",1,1,32032.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.50","sample",1,1,33856.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.90","sample",1,1,34240.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.95","sample",1,1,34944.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.99","sample",1,1,37440.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.999","sample",1,1,59904.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p0.9999","sample",1,1,96175.334400,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromNettyByteBuf:putFromNettyByteBuf·p1.00","sample",1,1,523776.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,4103012,253.651731,0.907657,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,2708.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,8704.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,807936.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,4057865,256.624689,1.527582,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,2748.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,9904.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,1771520.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,3983956,260.317931,1.773052,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,2664.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,9725.006400,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,2062336.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,3900714,266.144678,0.472347,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,2708.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,10112.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,114048.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,3158666,335.190439,0.714082,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,375.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,708.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,3208.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,12320.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,278528.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,2854017,398.999783,3.768290,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,375.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,459.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,1084.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,3332.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,12576.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,2617344.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,3689334,821.379988,0.766957,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,375.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,667.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,1042.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,1082.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,1334.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,4576.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,15360.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,151040.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,3863661,1108.477474,3.006735,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,666.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,875.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,1708.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,1750.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,1792.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,4872.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,16512.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,2777088.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,3260400,1918.187411,2.569248,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,1208.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,1624.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,3000.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,3000.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,3208.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,8320.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,22496.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,1992704.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,4032272,257.398670,0.501071,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.95","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.99","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.999","sample",1,1,2788.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.9999","sample",1,1,10197.089600,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p1.00","sample",1,1,175360.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf","sample",1,4049324,259.847102,5.031767,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.50","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromPooledNettyByteBuf:putFromPooledNettyByteBuf·p0.90","sample",1,1,250.000000,NaN,"ns/op",1024,1,17,copyin,50
